epoch,train_loss_total,train_loss_lesion,train_loss_lesion_dense,train_loss_lesion_sparse,train_loss_lesion_sys,em_w_lesion_dense,em_w_lesion_sparse,em_w_lesion_sys,active_lesion_dense,active_lesion_sparse,active_lesion_sys,train_loss_num_batches,train_loss_num_cases,train_loss_dense_cases,train_loss_sparse_cases,train_loss_sparse_voxels,train_loss_sys_cases,train_loss_sys_regions,val_loss_total,val_loss_lesion,val_loss_lesion_dense,val_loss_lesion_sparse,val_loss_lesion_sys,val_lesion_dice,val_lesion_f1,val_lesion_sens,val_lesion_spec,val_patient_bacc,val_patient_sens,val_patient_spec,val_patient_auc,val_patient_auprc,val_patient_n,val_region_bacc,val_region_sens,val_region_spec,val_region_auc,val_region_auprc,val_region_n,val_loss_num_batches,val_loss_num_cases,val_loss_dense_cases,val_loss_sparse_cases,val_loss_sparse_voxels,val_loss_sys_cases,val_loss_sys_regions,best_model_metric_name,use_em_weighting,use_logvar_clamp,use_curriculum,em_lr_multiplier,lesion_dense_enabled_this_epoch,lesion_sparse_enabled_this_epoch,lesion_sys_enabled_this_epoch
37,0.736262661,1.161458145,0.722461307,0,0.591546042,1,0,0.25,0.822641509,0,0.981132075,265,1060,348,0,0,712,7073,0.36035516,0.715650196,0.784258027,0,0.686718588,0.323992469,0.379065358,0.383680594,0.994273921,0.702380952,0.633333333,0.771428571,0.765873016,0.879592703,285,0.528589379,0.081818182,0.975360577,0.647191871,0.155847421,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
38,0.715887759,1.15405416,0.717784244,0,0.609132759,1,0,0.25,0.79245283,0,0.99245283,265,1060,348,0,0,712,7073,0.360658158,0.724676884,0.775826147,0,0.706507287,0.33216485,0.382531619,0.396492996,0.993924325,0.69484127,0.561111111,0.828571428,0.764867725,0.877564311,285,0.529152098,0.072727273,0.985576923,0.648082386,0.161058987,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
39,0.724398318,1.159205475,0.718802779,0,0.601114599,1,0,0.25,0.8,0,0.996226415,265,1060,348,0,0,712,7073,0.36362949,0.731691169,0.782415403,0,0.714589631,0.322255326,0.368795584,0.396892424,0.993048327,0.657142857,0.733333333,0.580952381,0.767460317,0.878304323,285,0.544028628,0.109090909,0.978966346,0.632402753,0.159643368,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
40,0.728036136,1.150098985,0.714833298,0,0.588493363,1,0,0.25,0.822641509,0,0.98490566,265,1060,348,0,0,712,7073,0.357483176,0.722930178,0.764735625,0,0.705457783,0.341154405,0.378179646,0.540309038,0.987497164,0.531746032,0.977777778,0.085714286,0.766031746,0.876559134,285,0.564920236,0.218181818,0.911658654,0.640690559,0.140378822,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
41,0.693311148,1.121053336,0.718536846,0,0.59293199,1,0,0.25,0.777358491,0,0.969811321,265,1060,348,0,0,712,7073,0.36419917,0.740430597,0.775221845,0,0.731495507,0.332408898,0.364252695,0.523156905,0.986958698,0.536507936,0.977777778,0.095238095,0.780529101,0.883418429,285,0.573109703,0.236363636,0.909855769,0.654463505,0.145715027,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
42,0.714043971,1.143174514,0.713474618,0,0.590796966,1,0,0.25,0.803773585,0,0.99245283,265,1060,348,0,0,712,7073,0.355164642,0.711684507,0.766642327,0,0.689778937,0.338838958,0.385383668,0.47323988,0.990856278,0.632936508,0.827777778,0.438095238,0.777301587,0.883467625,285,0.519798951,0.063636364,0.975961538,0.65551792,0.151158254,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
43,0.693690603,1.115832261,0.699058389,0,0.587528872,1,0,0.25,0.79245283,0,0.981132075,265,1060,348,0,0,712,7073,0.359087783,0.714867264,0.78012344,0,0.68724297,0.326719855,0.375638827,0.396658458,0.993511843,0.607142857,0.9,0.314285714,0.793121693,0.890963097,285,0.56529174,0.163636364,0.966947115,0.658790428,0.175118906,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
44,0.705283706,1.133687325,0.700653733,0,0.58482231,1,0,0.25,0.80754717,0,1,265,1060,348,0,0,712,7073,0.354973556,0.713046887,0.764481688,0,0.690460542,0.337975245,0.396509283,0.443312686,0.992614313,0.665873016,0.855555556,0.476190476,0.784708995,0.885749236,285,0.535576923,0.1,0.971153846,0.653414554,0.17360781,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
45,0.698209616,1.112445062,0.695527193,0,0.570035274,1,0,0.25,0.803773585,0,0.996226415,265,1060,348,0,0,712,7073,0.365980513,0.745375655,0.776469469,0,0.738008766,0.331556443,0.3904104,0.403632888,0.993870776,0.672619048,0.716666667,0.628571429,0.773333333,0.881099047,285,0.518296547,0.063636364,0.972956731,0.626343969,0.146689648,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
46,0.68981818,1.098942278,0.698779099,0,0.561751147,1,0,0.25,0.8,0,0.996226415,265,1060,348,0,0,712,7073,0.361863229,0.737117523,0.767744107,0,0.730699406,0.338731307,0.382225689,0.454435739,0.991503166,0.555952381,0.95,0.161904762,0.783227513,0.887242775,285,0.56326486,0.181818182,0.944711538,0.645809659,0.161390855,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
47,0.701616984,1.105844815,0.696298563,0,0.553754822,1,0,0.25,0.81509434,0,0.996226415,265,1060,348,0,0,712,7073,0.361401815,0.717975278,0.786207879,0,0.690082987,0.322761361,0.378208961,0.366061011,0.994920761,0.586507936,0.944444444,0.228571429,0.772486772,0.881114258,285,0.585653409,0.218181818,0.953125,0.654944274,0.162468147,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
48,0.690815806,1.107929016,0.688143393,0,0.579476114,1,0,0.25,0.803773585,0,0.981132075,265,1060,348,0,0,712,7073,0.362892331,0.726332947,0.783926352,0,0.708969319,0.323444887,0.378565606,0.369693696,0.994867123,0.634523809,0.916666667,0.352380952,0.784920635,0.886304523,285,0.547710883,0.127272727,0.968149038,0.658872378,0.151934508,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
49,0.676665508,1.085587023,0.681326524,0,0.563892278,1,0,0.25,0.79245283,0,0.99245283,265,1060,348,0,0,712,7073,0.358577985,0.721211112,0.77097646,0,0.700650143,0.335019534,0.387223666,0.435085919,0.992548061,0.607142857,0.966666667,0.247619048,0.78010582,0.883210764,285,0.545044799,0.136363636,0.953725962,0.649300699,0.167924581,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
50,0.670327244,1.07456415,0.68571335,0,0.556607619,1,0,0.25,0.78490566,0,0.99245283,265,1060,348,0,0,712,7073,0.374001147,0.764182171,0.790714389,0,0.762255062,0.322031174,0.374137333,0.417873991,0.992739672,0.55,0.9,0.2,0.74031746,0.86726281,285,0.525360577,0.1,0.950721154,0.618640734,0.131567525,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
51,0.692644793,1.083414074,0.686745051,0,0.545626573,1,0,0.25,0.811320755,0,0.98490566,265,1060,348,0,0,712,7073,0.362792912,0.736448547,0.772403524,0,0.726607822,0.333117883,0.380508146,0.461647282,0.990992203,0.543253968,0.972222222,0.114285714,0.776084656,0.884301826,285,0.58276333,0.245454545,0.920072115,0.643618881,0.174202662,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
52,0.666605486,1.058203365,0.677877094,0,0.545478836,1,0,0.25,0.8,0,0.996226415,265,1060,348,0,0,712,7073,0.367678566,0.756375547,0.772197201,0,0.75450221,0.333445082,0.39266227,0.421476569,0.993412988,0.603968254,0.855555556,0.352380952,0.761957672,0.875196572,285,0.562887893,0.163636364,0.962139423,0.649382649,0.155946399,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
53,0.663530097,1.053301688,0.67372137,0,0.539369155,1,0,0.25,0.78490566,0,0.99245283,265,1060,348,0,0,712,7073,0.362154888,0.737362015,0.769037489,0,0.723181412,0.334741722,0.388444807,0.458690446,0.991652302,0.572222222,0.944444444,0.2,0.777248677,0.883232565,285,0.556954764,0.181818182,0.932091346,0.651382212,0.156991205,1774,72,285,87,0,0,182,1774,composite,0,1,1,1,1,0,1
